Estado,No cultivo,Cultivo,Tipo / Variedad,Unidad de medida,Superficie Sembrada (ha),Superficie Cosechada (ha),Superficie Siniestrada (ha),Producción,Rendimiento (udm/ha),PMR ($/udm),Valor Producción (miles de Pesos)
OAXACA,45.00,Gladiola,Gladiola s/clasificar,Gruesa,16.50,16.50,0.00,8545.32,517.90,380.74,3253.53
OAXACA,46.00,Granada,Granada china,Tonelada,189.00,189.00,0.00,1298.23,6.87,12154.66,15779.54
OAXACA,47.00,Haba grano,Haba grano s/clasificar,Tonelada,26.77,26.77,0.00,25.52,0.95,7221.59,184.30
OAXACA,48.00,Hule hevea,Hule hevea s/clasificar,Tonelada,4097.50,2844.00,0.00,7179.17,2.52,8271.96,59385.80
OAXACA,49.00,Jamaica,Jamaica s/clasificar,Tonelada,1457.00,1457.00,0.00,507.68,0.35,73230.81,37177.82
OAXACA,50.00,Jenjibre,Jenjibre s/clasificar,Tonelada,135.00,135.00,0.00,1127.25,8.35,14841.96,16730.60
OAXACA,51.00,Limón,Limón agrio (mexicano),Tonelada,6445.00,6284.25,0.00,81687.22,13.00,6061.63,495157.51
OAXACA,52.00,Limón,Limón persa,Tonelada,15055.90,14115.40,0.00,181699.33,12.87,5459.39,991967.75
OAXACA,53.00,Litchi,Litchi s/clasificar,Tonelada,687.20,506.30,0.00,1661.29,3.28,24125.82,40079.98
OAXACA,54.00,Maíz forrajero en verde,Maíz forrajero en verde s/clasificar,Tonelada,547.82,547.82,0.00,20123.91,36.73,469.43,9446.76
OAXACA,55.00,Maíz grano,Maíz grano blanco,Tonelada,497732.21,463265.71,34466.50,633798.37,1.37,4122.56,2612869.27
OAXACA,56.00,Mamey,Mamey s/clasificar,Tonelada,40.00,40.00,0.00,270.50,6.76,5350.20,1447.23
OAXACA,57.00,Mango,Mango obo,Tonelada,117.00,117.00,0.00,526.23,4.50,2276.98,1198.22
OAXACA,58.00,Mango,Mango criollo,Tonelada,4998.25,4901.50,0.00,55646.67,11.35,2369.86,131874.78
OAXACA,59.00,Mango,Mango kent,Tonelada,106.00,106.00,0.00,685.21,6.46,1173.19,803.88
OAXACA,60.00,Mango,Mango manililla,Tonelada,503.00,503.00,0.00,5105.94,10.15,3316.38,16933.25
OAXACA,61.00,Mango,Mango tommy atkins,Tonelada,3495.00,3233.00,0.00,39408.71,12.19,5011.91,197512.87
OAXACA,62.00,Mango,Mango ataulfo,Tonelada,4505.25,4070.00,0.00,45317.07,11.13,3956.23,179284.78
OAXACA,63.00,Mango,Mango diplomático,Tonelada,148.00,148.00,0.00,1716.80,11.60,2562.59,4399.45
OAXACA,64.00,Mango,Mango haden,Tonelada,217.00,211.00,0.00,2305.00,10.92,3110.74,7170.26
OAXACA,65.00,Mango,Mango manila,Tonelada,877.50,867.50,0.00,8554.64,9.86,3035.14,25964.54
OAXACA,66.00,Mango,Mango oro,Tonelada,4152.00,4152.00,0.00,49122.63,11.83,2940.80,144459.95
OAXACA,67.00,Mango,Mango haden,Tonelada,4.00,4.00,0.00,46.52,11.63,3409.76,158.62
OAXACA,68.00,Mango,Mango tommy atkins,Tonelada,18.00,18.00,0.00,220.14,12.23,5417.74,1192.66
OAXACA,69.00,Mango,Mango kent,Tonelada,3.00,3.00,0.00,34.71,11.57,2518.32,87.41
OAXACA,70.00,Mango,Mango ataulfo,Tonelada,10.00,10.00,0.00,108.00,10.80,4640.53,501.18
OAXACA,71.00,Manzana,Manzana criolla,Tonelada,629.45,617.03,0.00,2043.26,3.31,7091.54,14489.86
OAXACA,72.00,Manzana,Manzana red delicious,Tonelada,59.19,50.15,0.00,201.67,4.02,10608.73,2139.46
OAXACA,73.00,Manzana,Manzana top red,Tonelada,1.16,0.00,0.00,0.00,0.00,0.00,0.00
OAXACA,74.00,Manzana,Manzana golden delicious,Tonelada,55.68,36.25,0.00,98.32,2.71,10881.77,1069.90
OAXACA,75.00,Manzana,Manzana starking,Tonelada,17.50,14.00,0.00,34.94,2.50,6885.75,240.59
OAXACA,76.00,Manzana,Manzana gala,Tonelada,9.66,0.00,0.00,0.00,0.00,0.00,0.00
OAXACA,77.00,Melón,Melón cantaloupe,Tonelada,1161.75,1161.75,0.00,17881.62,15.39,4747.94,84900.87
OAXACA,78.00,Membrillo,Membrillo s/clasificar,Tonelada,20.00,20.00,0.00,46.78,2.34,3528.19,165.05
OAXACA,79.00,Moringa,Moringa,Tonelada,4.00,4.00,0.00,2.80,0.70,13580.35,38.02
OAXACA,80.00,Nanche,Nanche s/clasificar,Tonelada,8.00,8.00,0.00,23.04,2.88,4463.20,102.83
OAXACA,81.00,Naranja,Naranja criolla,Tonelada,349.00,347.00,0.00,2517.05,7.25,2490.84,6269.58
OAXACA,82.00,Naranja,Naranja valencia,Tonelada,4179.50,4173.00,0.00,52461.91,12.57,3057.81,160418.55
OAXACA,83.00,Nardo,Nardo s/clasificar,Gruesa,59.45,59.45,0.00,25828.15,434.45,189.77,4901.40
OAXACA,84.00,Noche buena,Noche buena,Planta,0.41,0.41,0.00,14550.20,35488.29,40.92,595.39
OAXACA,85.00,Nopalitos,Nopalitos s/clasificar,Tonelada,143.83,139.45,0.00,1493.50,10.71,6503.90,9713.57
OAXACA,86.00,Nuez,Nuez encarcelada (pecanera),Tonelada,114.75,114.75,0.00,390.63,3.40,17687.68,6909.34
OAXACA,87.00,Nuez,Nuez encarcelada (pecanera),Tonelada,30.00,30.00,0.00,22.08,0.74,14509.57,320.37
OAXACA,88.00,Orégano,Orégano s/clasificar,Tonelada,24.19,23.46,0.00,31.16,1.33,18669.97,581.76
OAXACA,89.00,Papa,Papa criolla,Tonelada,96.75,96.75,0.00,963.27,9.96,4779.36,4603.81
OAXACA,90.00,Papaya,Papaya maradol,Tonelada,3070.25,3014.75,0.00,323614.43,107.34,6236.23,2018133.45
OAXACA,91.00,Pastos y praderas,Pastos y praderas guinea,Tonelada,26474.00,26474.00,0.00,470119.81,17.76,323.43,152053.13
OAXACA,92.00,Pastos y praderas,Pastos y praderas llanero,Tonelada,176032.00,176004.00,0.00,6283410.22,35.70,318.97,2004247.22
OAXACA,93.00,Pastos y praderas,Pastos y praderas bermuda,Tonelada,141026.94,140971.94,0.00,5388166.82,38.22,434.50,2341168.07
OAXACA,94.00,Pastos y praderas,Pastos y praderas estrella,Tonelada,29672.00,29672.00,0.00,591124.44,19.92,315.01,186208.79
OAXACA,95.00,Pastos y praderas,Pastos y praderas maralfalfa,Tonelada,405.00,405.00,0.00,9996.50,24.68,298.25,2981.50
OAXACA,96.00,Pepino,Pepino americano chino,Tonelada,46.39,46.39,0.00,561.32,12.10,6657.77,3737.14
OAXACA,97.00,Pera,Pera s/clasificar,Tonelada,104.25,99.00,0.00,235.66,2.38,3694.97,870.76
OAXACA,98.00,Pimienta,Pimienta verde,Tonelada,15.00,15.00,0.00,8.20,0.55,31113.99,255.13
OAXACA,99.00,Piña,Piña cayena lisa,Tonelada,1455.00,1455.00,0.00,103812.50,71.35,3694.64,383550.01
OAXACA,100.00,Piña,Piña md2 hibrido,Tonelada,580.00,580.00,0.00,41102.50,70.87,4408.99,181220.31
OAXACA,101.00,Piña,Piña criolla,Tonelada,30.25,25.50,0.00,502.34,19.70,3924.14,1971.25
OAXACA,102.00,Pitaya,Pitaya criolla,Tonelada,1106.00,892.50,0.00,1238.10,1.39,26489.13,32796.19
OAXACA,103.00,Plátano,Plátano manzano,Tonelada,187.70,187.70,0.00,1086.60,5.79,6197.79,6734.52
OAXACA,104.00,Plátano,Plátano pera,Tonelada,66.00,66.00,0.00,362.20,5.49,4544.56,1646.04
OAXACA,105.00,Plátano,Plátano criollo,Tonelada,263.75,257.75,0.00,4508.78,17.49,2983.10,13450.13
OAXACA,106.00,Plátano,Plátano macho,Tonelada,2676.00,2654.00,0.00,52881.68,19.93,4192.88,221726.73
OAXACA,107.00,Plátano,Plátano morado,Tonelada,98.50,98.50,0.00,582.30,5.91,5415.51,3153.45
OAXACA,108.00,Plátano,Plátano tabasco,Tonelada,248.00,248.00,0.00,7569.10,30.52,3761.17,28468.66
OAXACA,109.00,Plátano,Plátano enano gigante,Tonelada,245.00,245.00,0.00,11833.50,48.30,3219.31,38095.70
OAXACA,110.00,Rambután,Rambután s/clasificar,Tonelada,27.10,27.10,0.00,221.09,8.16,24206.94,5351.91
OAXACA,111.00,Rosa,Rosa s/clasificar,Gruesa,21.10,19.35,0.00,13673.85,706.66,504.92,6904.24
OAXACA,112.00,Sandía,Sandía cambray (sangría),Tonelada,1232.00,1232.00,0.00,27881.72,22.63,3965.85,110574.62
OAXACA,113.00,Sandía,Sandía verde (jubilie),Tonelada,789.90,789.90,0.00,19216.88,24.33,4022.84,77306.48
OAXACA,114.00,Sandía,Sandía charleston (gray),Tonelada,155.00,155.00,0.00,1780.56,11.49,3872.40,6895.04
OAXACA,115.00,Semilla de caña de azúcar,Semilla de caña de azúcar s/clasificar,Tonelada,1652.00,1287.00,0.00,92485.50,71.86,630.21,58284.84
OAXACA,116.00,Sorgo forrajero en verde,Sorgo forrajero en verde s/clasificar,Tonelada,246.05,246.05,0.00,6224.15,25.30,486.78,3029.81
OAXACA,117.00,Sorgo grano,Sorgo grano s/clasificar,Tonelada,21215.86,21215.86,0.00,63720.97,3.00,4121.49,262625.44
OAXACA,118.00,Tamarindo,Tamarindo s/clasificar,Tonelada,190.25,188.50,0.00,615.07,3.26,3436.96,2113.97
OAXACA,119.00,Té limón,Té limón,Tonelada,3.00,3.00,0.00,4.35,1.45,5289.61,23.01
OAXACA,120.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,332.20,332.20,0.00,6264.28,18.86,7092.00,44426.29
OAXACA,121.00,Tomate rojo (jitomate),Tomate rojo (jitomate) cherry,Tonelada,4.00,4.00,0.00,22.80,5.70,6320.00,144.10
OAXACA,122.00,Tomate rojo (jitomate),Tomate rojo (jitomate) saladette,Tonelada,507.50,507.50,0.00,97335.19,191.79,7174.47,698328.57
OAXACA,123.00,Tomate verde,Tomate verde s/clasificar,Tonelada,304.23,304.23,0.00,3582.59,11.78,7677.41,27505.01
OAXACA,124.00,Toronja (pomelo),Toronja (pomelo) ruby red,Tonelada,90.00,90.00,0.00,802.50,8.92,1160.70,931.46
OAXACA,125.00,Trigo forrajero verde,Trigo forrajero verde s/clasificar,Tonelada,70.30,70.30,0.00,897.90,12.77,641.15,575.69
OAXACA,126.00,Trigo grano,Trigo grano cristalino,Tonelada,22.13,22.13,0.00,32.59,1.47,4561.01,148.64
OAXACA,127.00,Trigo grano,Trigo grano suave,Tonelada,10814.50,10549.50,265.00,9412.40,0.89,4509.89,42448.85
OAXACA,128.00,Tuna,Tuna amarilla,Tonelada,34.00,34.00,0.00,48.45,1.43,8237.20,399.09
OAXACA,129.00,Tuna,Tuna roja,Tonelada,61.05,51.80,0.00,419.21,8.09,5961.25,2499.02
OAXACA,130.00,Vainilla,Vainilla verde,Tonelada,87.00,86.00,0.00,46.70,0.54,102745.03,4798.19
OAXACA,131.00,Zapote,Zapote chico (chico zapote),Tonelada,185.50,183.50,0.00,1155.66,6.30,4815.12,5564.64
OAXACA,132.00,Zapote,Zapote negro,Tonelada,32.00,32.00,0.00,233.11,7.28,2075.10,483.73
OAXACA,133.00,Zempoalxochitl,Zempoalxochitl s/clasificar,Tonelada,46.25,46.25,0.00,322.50,6.97,7520.91,2425.50
PUEBLA,1.00,Acelga,Acelga s/clasificar,Tonelada,330.37,330.37,0.00,4976.10,15.06,3649.33,18159.44
PUEBLA,2.00,Agave,Agave mezcalero,Tonelada,768.50,254.50,0.00,22444.13,88.19,1921.85,43134.35
PUEBLA,3.00,Aguacate,Aguacate fuerte,Tonelada,91.00,76.00,0.00,624.24,8.21,3503.36,2186.94
PUEBLA,4.00,Aguacate,Aguacate criollo,Tonelada,1150.20,1018.90,0.00,6890.83,6.76,9453.41,65141.83
PUEBLA,5.00,Aguacate,Aguacate hass,Tonelada,1890.74,1210.40,0.00,9507.62,7.85,14328.66,136231.44
PUEBLA,6.00,Ajo,Ajo blanco,Tonelada,473.83,473.83,0.00,4262.01,8.99,22107.71,94223.29
PUEBLA,7.00,Ajo,Ajo morado,Tonelada,88.00,88.00,0.00,732.05,8.32,11862.40,8683.87
PUEBLA,8.00,Ajonjolí,Ajonjolí s/clasificar,Tonelada,85.00,85.00,0.00,83.30,0.98,13411.46,1117.17
PUEBLA,9.00,Albahaca,Albahaca s/clasificar,Tonelada,70.00,70.00,0.00,420.00,6.00,7050.00,2961.00
PUEBLA,10.00,Albricia,Albricia s/clasificar,Tonelada,67.13,67.13,0.00,1147.10,17.09,2435.61,2793.89
PUEBLA,11.00,Alcachofa,Alcachofa s/clasificar,Tonelada,20.00,20.00,0.00,299.80,14.99,4350.00,1304.13
PUEBLA,12.00,Alfalfa,Alfalfa verde s/clasificar,Tonelada,19139.95,19139.95,0.00,1572320.95,82.15,475.65,747881.32
PUEBLA,13.00,Alhelí,Alhelí s/clasificar,Manojo,48.00,48.00,0.00,77136.00,1607.00,20.03,1545.03
PUEBLA,14.00,Alhelí,Alhelí s/clasificar,Tonelada,468.46,468.46,0.00,3928.36,8.39,4478.12,17591.67
PUEBLA,15.00,Amaranto,Amaranto s/clasificar,Tonelada,1969.40,1969.40,0.00,3396.40,1.72,4684.36,15909.97
PUEBLA,16.00,Apio,Apio s/clasificar,Tonelada,148.84,148.84,0.00,6042.32,40.60,5296.11,32000.80
PUEBLA,17.00,Arándano,Arándano azul (blueberry),Tonelada,219.50,140.00,0.00,948.01,6.77,26764.09,25372.63
PUEBLA,18.00,Arándano,Arándano moras,Tonelada,9.75,8.75,0.00,37.80,4.32,19068.36,720.78
PUEBLA,19.00,Árbol de navidad,Árbol de navidad s/clasificar,Planta,425.32,313.50,0.00,226772.88,723.36,303.94,68924.83
PUEBLA,20.00,Arvejón,Arvejón s/clasificar,Tonelada,792.24,792.24,0.00,1280.04,1.62,8508.68,10891.45
PUEBLA,21.00,Aster,Aster s/clasificar,Manojo,6.00,6.00,0.00,187900.02,31316.67,12.64,2375.06
PUEBLA,22.00,Avena forrajera en verde,Avena forrajera en verde s/clasificar,Tonelada,8423.48,8423.48,0.00,111460.29,13.23,529.51,59019.80
PUEBLA,23.00,Avena grano,Avena grano s/clasificar,Tonelada,254.33,254.33,0.00,479.97,1.89,5627.50,2701.03
PUEBLA,24.00,Bambú,Bambú s/clasificar,Tonelada,469.40,342.90,0.00,4842.36,14.12,2517.89,12192.54
PUEBLA,25.00,Betabel,Betabel s/clasificar,Tonelada,467.94,467.94,0.00,9724.57,20.78,4474.10,43508.70
PUEBLA,26.00,Brócoli,Brócoli s/clasificar,Tonelada,2648.59,2648.59,0.00,44385.70,16.76,4331.14,192240.75
PUEBLA,27.00,Cacahuate,Cacahuate s/clasificar,Tonelada,6695.60,6695.60,0.00,8978.54,1.34,10606.21,95228.26
PUEBLA,28.00,Café cereza,Café cereza s/clasificar,Tonelada,68603.90,63392.00,5.00,145204.82,2.29,5561.05,807491.93
PUEBLA,29.00,Café cereza,Café cereza,Tonelada,618.75,608.00,0.00,774.96,1.27,6729.65,5215.21
PUEBLA,30.00,Calabacita,Calabacita criolla,Tonelada,353.00,353.00,0.00,4545.16,12.88,4456.00,20253.22
PUEBLA,31.00,Calabacita,Calabacita italiana (zucchini),Tonelada,3526.64,3526.64,0.00,54936.17,15.58,5014.19,275460.29
PUEBLA,32.00,Calabaza,Calabaza criolla,Tonelada,227.12,227.12,0.00,2512.46,11.06,4528.52,11377.72
PUEBLA,33.00,Calabaza,Calabaza de castilla,Tonelada,4.43,4.43,0.00,15.51,3.50,5625.00,87.24
PUEBLA,34.00,Calabaza semilla o chihua,Calabaza semilla o chihua s/clasificar,Tonelada,1330.83,1330.83,0.00,751.17,0.56,38905.15,29224.38
PUEBLA,35.00,Camote,Camote s/clasificar,Tonelada,79.97,79.97,0.00,1139.59,14.25,3021.27,3443.00
PUEBLA,36.00,Caña de azúcar,Caña de azúcar industrial,Tonelada,18010.42,16639.19,0.00,1830259.72,110.00,740.47,1355250.13
PUEBLA,37.00,Caña de azúcar otro uso,Caña de azúcar piloncillo s/clasificar,Tonelada,58.00,58.00,0.00,803.00,13.84,821.11,659.35
PUEBLA,38.00,Caña de azúcar otro uso,Caña de azúcar fruta s/clasificar,Tonelada,205.00,205.00,0.00,12592.00,61.42,437.43,5508.18
PUEBLA,39.00,Capulín,Capulín s/clasificar,Tonelada,14.10,14.10,0.00,46.95,3.33,6442.33,302.47
PUEBLA,40.00,Cebada forrajera en verde,Cebada forrajera en verde s/clasificar,Tonelada,280.18,280.18,0.00,4406.73,15.73,647.33,2852.61
PUEBLA,41.00,Cebada grano,Cebada grano s/clasificar,Tonelada,30637.16,30637.16,0.00,82698.44,2.70,4187.76,346321.22
PUEBLA,42.00,Cebolla,Cebolla cambray,Tonelada,350.48,350.48,0.00,5875.45,16.76,5251.27,30853.55
PUEBLA,43.00,Cebolla,Cebolla blanca,Tonelada,3391.42,3391.42,0.00,76443.67,22.54,5495.25,420077.38
PUEBLA,44.00,Cebolla,Cebollín chino,Tonelada,842.83,842.83,0.00,10898.53,12.93,5763.34,62811.92
PUEBLA,45.00,Cereza,Cereza guinda,Tonelada,24.00,22.00,0.00,78.10,3.55,71579.08,5590.33
PUEBLA,46.00,Chabacano,Chabacano s/clasificar,Tonelada,68.20,68.20,0.00,371.87,5.45,4454.13,1656.36
PUEBLA,47.00,Chayote,Chayote s/clasificar,Tonelada,42.26,42.26,0.00,153.96,3.64,3602.40,554.62
PUEBLA,48.00,Chía,Chía s/clasificar,Tonelada,360.56,360.56,0.00,325.78,0.90,18142.07,5910.32
PUEBLA,49.00,Chícharo,Chícharo s/clasificar,Tonelada,2198.93,2198.93,0.00,10341.92,4.70,7297.09,75465.91
PUEBLA,50.00,Chile verde,Chile seco ancho,Tonelada,328.00,328.00,0.00,222.55,0.68,123568.81,27500.24
PUEBLA,51.00,Chile verde,Chile verde jalapeño,Tonelada,80.70,80.70,0.00,1800.92,22.32,8664.40,15603.90
PUEBLA,52.00,Chile verde,Chile verde poblano,Tonelada,320.88,320.88,0.00,3006.50,9.37,11282.06,33919.51
PUEBLA,53.00,Chile verde,Chile verde serrano,Tonelada,1720.84,1678.84,42.00,12702.88,7.57,11247.09,142870.42
PUEBLA,54.00,Chile verde,Chile verde guajillo,Tonelada,9.90,9.90,0.00,100.29,10.13,11549.35,1158.28
PUEBLA,55.00,Chile verde,Chile verde manzano,Tonelada,153.00,153.00,0.00,1583.08,10.35,3956.31,6263.15
PUEBLA,56.00,Chile verde,Chile verde regional,Tonelada,199.46,199.46,0.00,1048.56,5.26,11011.43,11546.14
PUEBLA,57.00,Chile verde,Chile verde morrón (bell pepper),Tonelada,28.66,28.66,0.00,76.56,2.67,8297.07,635.22
PUEBLA,58.00,Cilantro,Cilantro s/clasificar,Tonelada,3294.78,3294.78,0.00,47664.11,14.47,3508.86,167246.68
PUEBLA,59.00,Ciruela,Ciruela del país,Tonelada,1245.20,1226.85,0.00,4365.37,3.56,3848.92,16801.98
PUEBLA,60.00,Ciruela,Ciruela española,Tonelada,347.80,347.80,0.00,1844.11,5.30,3339.21,6157.86
PUEBLA,61.00,Col (repollo),Col (repollo) blanca,Tonelada,1790.40,1790.40,0.00,72916.01,40.73,2700.79,196930.94
PUEBLA,62.00,Col de bruselas,Col de bruselas s/clasificar,Tonelada,49.30,49.30,0.00,1301.47,26.40,4503.53,5861.21
PUEBLA,63.00,Coliflor,Coliflor s/clasificar,Tonelada,863.85,863.85,0.00,18362.04,21.26,4154.81,76290.78
PUEBLA,64.00,Colza,Colza s/clasificar,Tonelada,9.06,9.06,0.00,132.79,14.66,1220.33,162.05
PUEBLA,65.00,Coquia,Coquia s/clasificar,Tonelada,40.00,40.00,0.00,1800.00,45.00,2733.17,4919.71
PUEBLA,66.00,Crisantemo,Crisantemo s/clasificar,Gruesa,37.30,37.30,0.00,135264.97,3626.41,190.84,25813.50
PUEBLA,67.00,Crisantemo,Crisantemo,Gruesa,101.83,101.83,0.00,548116.04,5382.66,158.99,87144.63
PUEBLA,68.00,Durazno,Durazno arkansas,Tonelada,27.10,16.50,0.00,89.29,5.41,12005.15,1071.94
PUEBLA,69.00,Durazno,Durazno criollo,Tonelada,1006.27,890.00,0.00,3358.16,3.77,6301.03,21159.88
PUEBLA,70.00,Durazno,Durazno oro,Tonelada,192.40,90.80,0.00,821.75,9.05,11889.20,9769.95
PUEBLA,71.00,Durazno,Durazno escarcha,Tonelada,10.00,10.00,0.00,52.00,5.20,10980.77,571.00
PUEBLA,72.00,Durazno,Durazno diamante,Tonelada,2606.80,2407.10,0.00,16883.79,7.01,10838.44,182994.00
PUEBLA,73.00,Ebo (janamargo o veza),Ebo (janamargo o veza) forrajero,Tonelada,791.31,791.31,0.00,15104.93,19.09,724.63,10945.43
PUEBLA,74.00,Ejote,Ejote s/clasificar,Tonelada,1157.70,1157.70,0.00,11495.47,9.93,6963.28,80046.14
PUEBLA,75.00,Elote,Elote s/clasificar,Tonelada,14915.33,14915.33,0.00,186749.65,12.52,1624.62,303396.57
PUEBLA,76.00,Epazote,Epazote s/clasificar,Tonelada,97.68,97.68,0.00,1145.09,11.72,2281.53,2612.55
PUEBLA,77.00,Espinaca,Espinaca s/clasificar,Tonelada,642.96,642.96,0.00,9934.25,15.45,2798.04,27796.40
PUEBLA,78.00,Flor perrito,Flor perrito s/clasificar,Tonelada,99.07,99.07,0.00,908.28,9.17,1456.66,1323.06
PUEBLA,79.00,Frambuesa,Frambuesa s/clasificar,Tonelada,64.00,64.00,0.00,440.04,6.88,30530.67,13434.72
PUEBLA,80.00,Frambuesa,Frambuesa,Tonelada,12.00,12.00,0.00,113.22,9.44,33745.04,3820.61
PUEBLA,81.00,Frambuesa,Frambuesa,Tonelada,0.80,0.40,0.00,5.22,13.05,24400.41,127.37
PUEBLA,82.00,Fresa,Fresa,Tonelada,20.87,20.87,0.00,351.52,16.84,12210.58,4292.26
PUEBLA,83.00,Frijol,Frijol flor de mayo,Tonelada,1757.85,1757.85,0.00,1188.13,0.68,12827.17,15240.34
PUEBLA,84.00,Frijol,Frijol otros claros,Tonelada,513.00,513.00,0.00,840.14,1.64,10297.84,8651.63
PUEBLA,85.00,Frijol,Frijol otros negros,Tonelada,6206.12,6206.12,0.00,6075.73,0.98,11666.63,70883.26
PUEBLA,86.00,Frijol,Frijol ayocote,Tonelada,1210.70,1210.70,0.00,1103.23,0.91,13458.23,14847.52
PUEBLA,87.00,Frijol,Frijol canario,Tonelada,4639.91,4606.91,33.00,5373.72,1.17,13408.72,72054.72
PUEBLA,88.00,Frijol,Frijol negro jamapa,Tonelada,31592.51,28995.51,2597.00,17076.32,0.59,13618.15,232547.97
PUEBLA,89.00,Frijol,Frijol otros de color,Tonelada,170.00,170.00,0.00,169.10,0.99,13251.40,2240.81
PUEBLA,90.00,Frijol,Frijol alubia,Tonelada,120.00,120.00,0.00,56.40,0.47,12772.70,720.38
PUEBLA,91.00,Frijol,Frijol peruano,Tonelada,40.00,40.00,0.00,75.93,1.90,10126.10,768.88
PUEBLA,92.00,Frijol,Frijol bayo,Tonelada,4930.00,4930.00,0.00,4879.13,0.99,13700.72,66847.60
PUEBLA,93.00,Gladiola,Gladiola s/clasificar,Gruesa,1815.08,1815.08,0.00,2160636.07,1190.38,255.26,551513.32
PUEBLA,94.00,Granada,Granada roja,Tonelada,4.00,1.00,0.00,0.85,0.85,11661.16,9.91
PUEBLA,95.00,Granada,Granada china,Tonelada,89.00,82.00,0.00,336.40,4.10,7644.48,2571.60
PUEBLA,96.00,Guaje,Guaje s/clasificar,Tonelada,199.00,168.00,0.00,978.23,5.82,5226.87,5113.09
PUEBLA,97.00,Guanábana,Guanábana s/clasificar,Tonelada,67.35,57.00,0.00,286.49,5.03,6843.59,1960.62
PUEBLA,98.00,Guayaba,Guayaba criolla,Tonelada,51.50,50.00,0.00,477.60,9.55,4108.63,1962.28
PUEBLA,99.00,Haba grano,Haba grano s/clasificar,Tonelada,13179.83,13179.83,0.00,15000.31,1.14,15737.91,236073.49
PUEBLA,100.00,Haba verde,Haba verde s/clasificar,Tonelada,2979.84,2979.84,0.00,23061.87,7.74,3803.32,87711.77
PUEBLA,101.00,Hierbabuena,Hierbabuena s/clasificar,Tonelada,25.10,25.10,0.00,350.84,13.98,4635.69,1626.38
PUEBLA,102.00,Higo,Higo negro,Tonelada,54.50,54.50,0.00,375.29,6.89,4443.51,1667.60
PUEBLA,103.00,Higo,Higo blanco,Tonelada,110.35,87.75,0.00,823.90,9.39,8151.78,6716.26
PUEBLA,104.00,"Hongos, setas y champiñones",Hongos setas,Tonelada,0.67,0.67,0.00,97.15,145.00,21000.00,2040.15
PUEBLA,105.00,"Hongos, setas y champiñones",Hongos chanpiñones,Tonelada,1.67,1.67,0.00,283.90,170.00,23655.00,6715.65
PUEBLA,106.00,Huauzontle,Huauzontle s/clasificar,Tonelada,392.11,392.11,0.00,4441.63,11.33,3217.41,14290.54
PUEBLA,107.00,Hule hevea,Hule hevea s/clasificar,Tonelada,60.00,45.00,0.00,135.00,3.00,6561.73,885.83
PUEBLA,108.00,Jamaica,Jamaica s/clasificar,Tonelada,562.61,562.61,0.00,385.14,0.68,9900.07,3812.91
PUEBLA,109.00,Jatropha,Jatropha s/clasificar,Tonelada,31.00,31.00,0.00,13.16,0.42,11599.72,152.65
PUEBLA,110.00,Jenjibre,Jenjibre s/clasificar,Tonelada,235.00,235.00,0.00,2725.05,11.60,20887.74,56920.14
PUEBLA,111.00,Jícama,Jícama s/clasificar,Tonelada,509.75,509.75,0.00,7410.28,14.54,4441.85,32915.34
PUEBLA,112.00,Lechuga,Lechuga orejona,Tonelada,982.39,982.39,0.00,19427.33,19.78,3672.16,71340.23
PUEBLA,113.00,Lechuga,Lechuga escarola,Tonelada,40.00,40.00,0.00,449.20,11.23,2840.00,1275.73
PUEBLA,114.00,Lechuga,Lechuga romana,Tonelada,2014.85,2014.85,0.00,46357.02,23.01,2985.38,138393.34
PUEBLA,115.00,Lima,Lima s/clasificar,Tonelada,276.70,265.70,0.00,3052.45,11.49,2708.25,8266.81
PUEBLA,116.00,Limón,Limón persa,Tonelada,2742.70,2561.70,0.00,32914.66,12.85,4554.13,149897.57
PUEBLA,117.00,Limón,Limón agrio (mexicano),Tonelada,86.50,70.00,0.00,804.04,11.49,4914.57,3951.51
PUEBLA,118.00,Linaza,Linaza s/clasificar,Tonelada,9.00,9.00,0.00,7.55,0.84,10373.51,78.32
PUEBLA,119.00,Litchi,Litchi s/clasificar,Tonelada,643.00,626.90,0.00,8725.91,13.92,16198.41,141345.84
PUEBLA,120.00,Macadamia,Macadamia s/clasificar,Tonelada,430.00,430.00,0.00,1568.00,3.65,21410.17,33571.14
PUEBLA,121.00,Maguey pulquero,Maguey pulquero aguamiel,Miles de lts.,992.90,328.00,0.00,10315.46,31.45,4611.35,47568.22
PUEBLA,122.00,Maíz forrajero en verde,Maíz forrajero en verde s/clasificar,Tonelada,7593.37,7593.37,0.00,314191.68,41.38,675.61,212270.94
PUEBLA,123.00,Maíz grano,Maíz grano azul,Tonelada,638.00,638.00,0.00,2604.41,4.08,4577.50,11921.68
PUEBLA,124.00,Maíz grano,Maíz grano blanco,Tonelada,523536.49,508393.82,15142.67,1005356.43,1.98,4088.20,4110102.57
PUEBLA,125.00,Maíz grano,Maíz grano pozolero,Tonelada,183.00,183.00,0.00,1388.77,7.59,4212.21,5849.79
PUEBLA,126.00,Maíz grano,Maíz grano amarillo,Tonelada,6922.14,6922.14,0.00,13398.30,1.94,3686.89,49398.08
PUEBLA,127.00,Maíz grano,Maíz grano de color,Tonelada,1684.00,1684.00,0.00,3875.89,2.30,3866.50,14986.14
